20.1332685544,22.7875980226,31.0858567545,61.695414661,25.4354084491,17.6971415212
18.1506821731,23.3480473285,35.3685063491,58.2371794006,24.7369212197,20.6643834865
20.2389631399,21.4914716149,35.3410039404,56.5710981684,26.3660649166,17.5184412412
18.9426844723,23.3469965295,34.5118179685,62.7712644539,25.8685768444,17.1920188268
18.3175601519,20.6445346434,33.7437984399,59.0873087421,28.0486540931,15.6798881067
20.0883139272,21.9580656097,33.6687212577,56.7820367724,26.2149629769,19.4686075832
18.1413318436,20.1157454028,33.7449916091,59.7344581083,28.963665395,19.3466184691
18.3511201017,27.9912704614,33.247762825,65.7314843569,26.1037223945,17.1255305012
16.9204850794,23.270350853,37.408651939,54.2077087807,27.4860410631,17.3733267913
18.1034439485,25.2826626877,30.7532499227,60.1690581042,27.0528860286,15.9957074128
20.3827246156,24.7231061005,34.9148826075,59.9804883232,25.424692411,16.2873728562
19.9105971566,22.0891851737,32.7346771377,61.6314490834,28.778457038,17.4529268163
22.2083415988,21.5185355273,33.8656462933,61.6062421896,29.384547434,17.0167743541
22.0306790091,21.2496342154,31.7295061032,60.2134948928,27.6566963847,19.7551206305
20.8213076632,23.8525556434,35.6235194358,62.2473377114,26.4214798852,18.1442664331
19.2315718281,19.7386186983,36.3815526604,60.7494104627,24.707132837,17.6836600492
21.850653881,23.7210173461,36.6450287302,55.406815907,25.4411579763,17.8710604968
18.7727780593,24.0693375016,32.3594225269,57.2107509726,27.3203605626,16.4883264599
17.6671086327,26.255346046,35.4161752832,57.1813308308,27.003682871,16.8493985272
19.6324505696,23.5138865161,35.7425005018,62.724365783,27.6027615957,17.8999312912
19.6833120324,22.5939857742,32.2014347772,56.1744245536,23.9071237627,18.149291507
21.1873237746,23.3272837306,35.3404062733,64.2319761867,27.3830482377,16.2035730958
18.0284392479,25.4623141384,35.0466286647,65.6556568313,27.2409715275,17.3776273658
17.5824869843,20.2212164216,33.5161714056,62.1949621602,25.9827808165,17.0291960745
16.5379182896,23.3228311714,38.4008534849,56.2315515842,28.7347330204,19.6526323097
22.8036537081,22.7168381302,34.8393976329,64.5419056911,26.986291364,18.2417046241
19.7938470556,22.180316356,33.1521858437,54.4953088782,27.7522026336,17.9668711935
19.8169612195,23.1244619578,34.634891325,63.5817910529,27.8464997585,16.5350686454
19.539030041,24.0574157868,31.5224536455,62.4212322133,28.5117542359,19.3178521317
18.1247064954,20.5617008436,36.2963174938,64.7512312018,24.0070895547,17.9150305508
21.1790949618,21.7888402593,36.0616680382,60.8263838054,27.0565270916,17.0191286646
19.6521461891,20.224172751,35.984114481,64.6492468657,25.4155209669,18.0317457803
18.5297061974,24.4208347826,32.5475440006,63.4634293837,26.7986332233,18.9653236279
19.4381236102,23.5651237216,31.39344969,61.7048198805,26.1102389103,16.1198079574
19.9037400891,25.5810295599,35.210611866,66.5053879644,28.264803154,17.6963606513
20.3117417924,19.4765469019,36.9798876054,63.9522172401,25.9887841923,16.343735945
19.3689868333,24.3808326656,35.515116917,60.2800604098,27.1650299228,17.4992989744
19.2134659855,24.6095745218,33.602708839,60.8869782494,25.5029851531,15.5259630618
19.6139260834,21.4286072026,39.4474362855,63.0114664476,24.5472422496,18.3241935102
20.0828827643,23.6108229592,35.145392404,59.7726578685,25.4676218772,15.5097043716
18.6016036832,24.437423257,31.4602494794,61.3977453217,27.4757684462,19.8781095764
19.6056187932,25.7947216277,39.128926012,63.6700082618,25.4944149354,17.1605736312
18.9928346879,19.4123092589,34.7517971273,61.1069753488,28.0451572789,18.0560252645
19.7254421762,23.1019951297,36.0654290878,66.241456315,29.3174102673,17.0406758988
19.3199681964,23.0404969687,33.8748427072,55.1393856074,24.8816822928,17.1849126403
18.9868523387,23.615259649,33.9624850432,51.061832966,26.5108558898,17.5225620226
20.7756284998,22.9142463697,33.4617352132,68.5223036674,26.5101325236,14.4769239167
19.4508643589,21.6699560541,38.2558273216,61.6798195643,24.893256576,14.6919056438
19.2658506446,24.8228361008,38.7573560113,61.472073664,26.1469688274,17.6490272277
19.1397544803,18.9773128903,33.1722161036,65.524403345,27.2293975575,14.7393163243
19.4642956472,24.3636365603,35.5952088175,63.0460659104,26.6743179666,18.3198246882
20.4857297535,25.7183858792,32.9801688531,66.8064480392,28.379889337,17.4975566566
18.9592193511,23.532471413,34.0720702487,62.3113390577,27.7042768855,16.834256114
18.0337094471,21.4602019488,31.7120637552,61.1431668534,25.7641767826,17.9249247288
19.8569782831,26.1813276185,33.6750766245,62.916854792,25.8742679542,17.4368013
17.9792641766,24.4464807652,35.3250570934,50.3756135594,27.029093838,17.0972311491
20.0933312413,22.7641716172,28.5371356209,62.5834633379,25.2685144034,15.530470889
19.4672554326,18.4762770706,34.5815060376,59.2646032607,26.5279047773,16.6055727698
22.0693829063,19.7874668956,37.033228768,57.3919292431,25.7499163474,15.9811131756
18.5434766136,21.778231845,36.5979276747,66.1612589026,25.7510788571,16.092851842
21.0597282058,26.1898380922,30.2511522666,62.5231004421,26.371733246,17.358456936
18.7260752731,21.3304275433,32.671863672,62.999609629,23.204492992,17.85802989
19.6676225814,25.5142992152,34.0773428155,62.3214479544,25.8704316634,17.1224818167
19.3816802436,24.9545012734,35.3773412989,61.5930809282,27.3327868586,19.6740975521
21.3168445873,23.8054158549,33.1586258801,56.0848444368,25.1274934317,17.8143150998
17.8698354726,19.4913751782,35.0905340146,64.5481496708,27.4503835836,16.1396242945
18.6049773888,21.2825151861,34.9093886477,58.1642410222,27.6176495629,16.5654011512
18.6073043028,21.3488352906,36.2209271143,62.3219970702,24.5835550267,17.8740604333
20.7587797887,24.4646053913,34.8866191896,56.7503885284,26.7196585813,17.4965490914
18.0856709291,25.0288457819,32.8325129131,62.8025401149,25.7324327998,17.9539207402
18.3009259929,22.5344124972,36.5529547961,65.7796016642,23.652007488,18.6411648473
19.2519514526,22.8321201678,34.6106491283,59.1872092771,25.5280753896,18.9640699883
19.1757110812,24.8009085542,32.915457774,63.4751143637,25.58804334,17.9766116737
20.6588127336,22.1459256904,32.9325942005,59.7990409192,29.1265755225,18.5573625576
19.7605554799,23.7053849036,35.2336679427,57.9651455827,26.7408384121,15.3092001549
19.4812745034,19.8980284608,33.9759960241,58.9601938564,25.4731181254,18.4775565789
21.1826381003,24.4017810109,37.8905812498,55.8589713317,24.5085100484,18.7767352277
19.1327187843,26.3865758272,35.3440527789,67.0262949609,24.2895710234,17.4634695168
18.8840996162,25.4337457854,31.6093789175,67.7432110715,26.7996329569,18.5201118336
19.1586803713,25.380724808,32.8196937087,57.176789856,28.1504075381,15.9197682645
20.7253269273,24.9476485693,36.801868497,59.3573863629,27.4323851203,16.9814698322
19.4804304533,22.8083093497,37.0499681712,52.1779836138,26.8865674725,19.4612146115
17.4209737478,20.6985448191,32.9762064322,56.065973396,27.0387666157,16.6725714839
19.9042614389,22.3341925055,32.8190500051,53.3152666045,26.9270441111,17.6734834757
20.0987310115,21.8461557609,35.7681094944,59.9316466195,25.2717187705,18.703489069
18.1733246329,22.6332916664,33.4043889012,60.5202357947,31.5736596691,16.6932405308
19.409340613,23.9728559061,33.0712538134,62.810235133,25.5157280898,17.7575595267
19.1238073324,20.9368754796,38.5046835035,62.1207048979,25.3609626303,18.4322937015
18.2422105216,23.7865502471,31.9556511751,55.2067830931,29.2820035545,17.238964781
20.027453394,22.616119492,33.3445411129,57.3833940068,24.3353768114,16.3956607781
18.6752043957,23.8128068806,32.3345139926,59.8140962947,23.3409944888,18.0708658996
20.7305019424,21.3113685526,34.8577120146,57.6167543825,26.3032012814,17.0966094319
19.7923478745,23.0556205043,38.8241250143,57.3004747445,28.5274028123,15.9773769665
19.0032909621,22.9087780672,33.5700913861,63.5953415305,26.6542164703,14.7776903778
18.5701676921,22.3528456482,37.5750878392,56.1304173524,25.603956612,17.0770455089
20.0556785014,19.6290827234,34.4968193393,70.2925574585,28.1805400565,16.7502660706
20.0275802435,22.0143911318,31.6540150667,58.7962188739,26.5607789786,16.6380158788
19.1792954757,19.9055331058,36.336989266,55.5488970295,28.2709324601,18.9046387571
20.9665184238,24.303132699,32.917566835,61.892011759,26.8042861703,16.4659732094
20.5368931422,22.9059633078,33.9702398018,53.7177725971,25.5942154482,18.3349587156
18.2265378866,22.7233736112,33.4757576137,66.1961688519,25.6979743984,17.9565924897
21.0548411015,22.8199278629,32.3076908542,60.2632786408,25.1114575134,16.8120160343
20.182224088,24.4706353271,35.2688761397,52.7730635183,28.0505567339,15.3074704286
21.3581363137,21.4302398246,35.6969281848,56.0930841529,26.9813528119,17.8413572453
21.2364651021,22.1213344896,33.4642225286,57.2750723716,29.0664798383,16.2193220556
20.6368219148,23.4066542688,32.8453897605,65.0747264426,27.3962221477,17.2735447562
17.7380729039,24.9904585511,35.6375827699,63.5852694399,29.752583518,16.3445037721
20.4619843232,21.9288978571,33.0558482423,61.4346074487,27.2242995044,16.6140208873
19.6980619425,21.6018526371,30.6624259234,68.0535099242,26.7725637116,17.762722699
21.2794376203,24.6645340962,32.7267185174,64.4713346817,26.8036361674,15.9986694718
19.2337017707,21.331518249,32.5912713154,53.5610242728,25.4834226567,20.69
20.6193604648,18.4192504812,37.6003625034,69.0364196232,26.7175666863,16.4878712473
21.7135184498,22.5782810316,35.8767584626,60.2603999107,24.6849334321,18.2784816461
19.3893748081,19.9313239749,37.3302423206,53.7136277792,27.7859771718,16.5807973603
20.1848734803,23.3449719266,39.7282778181,60.3276865682,24.0140326414,17.3853990356
19.502603201,19.2672859557,33.3107263795,58.5795054371,27.3386195032,16.7954224654
19.3714671705,23.0438855356,35.8902355324,54.7505697565,29.7322475702,16.9698604431
20.2085477354,22.0110530739,36.3282349009,56.3168190432,24.3256776826,18.4212146267
19.8398068964,25.3936874522,38.3050187754,67.5158610413,25.385382723,18.3525906386
18.59231888,24.4293206092,34.5568083406,60.1651700305,25.4511368322,18.3931052421
18.8451844848,23.6688737009,35.337667753,63.0982175207,27.9075155782,16.4245222203
19.5757520288,25.660067343,29.1987451273,64.6315293285,27.6103701407,15.5916147662
20.0391890811,22.7505323369,35.8161764984,57.7964194493,28.5574404678,16.9611174664
21.3341838281,22.7044930905,35.1115651327,65.2119050787,27.688486499,19.3895861551
18.9696174801,25.099627969,37.8405617726,53.3736270948,28.4638567792,15.7044242731
20.2151217148,20.5782975993,34.1814770703,60.5286375909,25.7617621056,18.8932465672
21.218877156,21.4616366658,35.0300600531,62.8104229632,28.6616613532,18.0140354401
20.9906615396,21.517573118,36.3276239074,58.502702045,27.3057619511,16.5713470042
21.2360751976,23.9603684739,34.3098114261,61.7232088878,27.1743786389,16.7549036002
18.5782172971,19.7939169382,32.663408687,57.1655288361,27.312483061,15.8384737493
21.966051215,25.1484897021,34.9321718677,58.3078412314,24.8185934512,15.0754464063
21.135175344,23.8034866131,32.9344840742,72.2802319916,25.6586496373,20.091844855
17.9659580466,23.4153925974,35.2340873705,62.8086740025,26.5948835008,16.2143461838
18.0261405418,24.5078837538,35.2213694371,57.3965519032,26.0229840959,18.1889516815
19.5651335295,22.628483504,33.3325544439,54.361309299,27.6972071933,20.0472266349
18.9066029988,22.9022914243,34.9472225455,60.8001395881,27.8692182133,17.9152429017
19.4639459876,24.828218806,31.4895698962,63.2422918495,27.5799107451,17.4470112227
19.8682974104,22.9142882667,37.6308572543,57.2257527701,28.6798648489,15.807183712
20.467701153,24.9584519689,35.9648137154,57.5384132431,27.8571349354,17.7495830378
16.9639889964,22.5702094608,34.8487476339,71.8560082743,28.8039644991,18.1525606251
19.1097189499,23.4937993871,33.1770137168,60.2122278904,27.8638412994,18.8225096627
18.2270899445,21.0737508607,35.6754520349,64.6778545917,26.649437134,17.8080370348
20.4704711156,21.7992181547,35.0638260373,55.8594135096,27.4351803916,15.8764362646
20.8122517482,21.562141385,34.8205022544,60.3092943045,26.7260135367,18.5326555915
18.2510901209,24.2627836101,36.4147358373,60.7435168028,26.5793368191,19.8121640958
19.6295563266,22.8665183564,29.757086785,60.1806755635,26.202058164,18.8333551552
20.9747241969,18.3661070446,35.5885851345,60.4038053295,26.7196390393,17.0529981939
18.6185725122,23.3629362797,33.6952449166,64.894875243,27.3139536585,15.4936484159
20.372782496,26.3733640314,30.4055702914,59.0901287234,25.6641646422,18.2060840333
19.9172086519,24.1999741689,33.5316235142,55.5671464481,28.3682042046,17.1800185894
18.8282507993,18.134376794,34.2536520924,68.3927397331,29.4638513606,16.1535166696
17.7339741654,20.4284162415,33.5635959299,63.0833671923,29.5399149036,16.8793300179
20.1472655614,23.3982685555,35.4025040808,59.6954761723,25.256321594,17.3532711271
17.8427768185,21.7855535998,36.3266333284,57.2950958713,27.0316477311,16.282875707
17.2951456443,22.4768523856,35.4991368884,59.4447318644,25.7395097614,18.6164462241
20.497328695,24.0512905417,36.1287357022,61.8785884342,26.5503744627,17.2823737935
16.9192334834,23.4831433694,33.2279618058,53.8702072998,25.4467028535,17.4668317744
18.6713882746,22.0370292797,39.4364228068,64.6119149403,28.7223769506,17.7750774263
19.3868679456,20.6432094632,35.7143422988,57.3781380752,24.5787618801,17.7217094474
19.6491671336,21.1515497098,33.4147372382,58.8535229893,26.8841080428,16.969987993
19.2238172656,20.9846412234,37.0098252461,62.9172375313,29.779243201,17.4821033828
18.7231209752,26.6698409849,34.2335078668,51.3071589821,25.5649740495,17.4735043588
20.0359450307,23.2863812438,29.9142755471,58.3982835718,29.678453448,18.7383271646
20.1362311157,20.4452149656,34.5702461349,61.8239326443,25.5955687867,17.5055395231
20.8580255915,23.6125408232,34.8833421745,59.8784752907,25.8431576875,18.6734195826
19.7396615016,25.7500931533,33.077626782,60.9983645502,24.380344564,17.6014522634
19.0502871979,22.8793047635,31.4265501998,54.1925663769,25.9658700983,18.5093366084
19.2256632975,24.2737792837,37.3819750484,60.3730432238,27.5889432794,18.4041825878
19.1842811206,24.5425982015,35.1215155729,55.7437386755,25.0041105738,17.512497864
21.1226639404,21.6154010595,36.1664322413,55.5582223002,24.5790695275,17.3994730415
18.5579469765,25.8228189125,35.6321892816,64.6268677617,28.3452417943,17.7487391459
19.9687357321,19.8688471803,37.3473518227,67.2104502647,25.701576052,15.9124538941
17.0801302544,23.4976250532,33.2803554468,64.1343321918,24.5563147046,20.2165267712
20.3727054901,25.5241406322,35.9166285321,56.7693973543,28.1148492314,17.1863096049
20.8090993799,21.5593364461,33.3320061788,67.3273964905,25.4158953034,19.6173170206
22.0972956342,22.4690962841,34.6651294535,66.4383342477,27.5632831468,18.5873642511
17.4782045405,20.5494826046,34.123238937,59.8502614543,26.198326613,16.7499533703
21.1152657926,24.5392393179,31.3575425069,56.2167285473,25.2373676302,16.9857139068
18.8811493304,20.0698289698,31.4069587263,63.1533149497,25.5442685881,17.2769267425
20.2339476827,19.440628723,34.139604795,54.6743341954,26.3783665468,16.9513951466
19.0054348219,24.6944265038,30.5144463803,54.9334819922,27.0165803782,14.7055209589
18.5688071272,21.8038636778,34.1152973177,56.47227844,28.3840355902,17.1404613543
19.0016990421,24.5566054599,35.3246000314,61.6731245829,26.6912975155,17.8590503916
17.5731198869,24.4045607515,34.0663016591,62.8900348789,27.1982559746,16.430834663
16.4990885308,26.6358212413,36.6076550755,61.7660913861,28.4413117344,17.2728316692
18.0860394358,21.9009521508,32.7908223551,61.9928995472,25.6735106715,18.2801474679
19.2689316606,25.2434349851,32.0818079229,60.4892523644,25.5296105532,17.1983273811
18.67968707,21.9907901057,33.9448641442,61.2480261683,25.003579416,17.6814607601
17.7713317456,23.4546280216,32.6769102712,66.149210899,26.2750682553,16.3593249346
20.7958395837,26.827380508,35.9847518549,56.2597013196,27.8357015736,18.5268416166
19.2035127926,24.7300883288,34.9986923443,58.9481481768,28.8756930304,16.2438033809
21.019748114,21.3665808444,36.6346220683,58.4751027895,31.81,17.8727393765
19.5128619941,24.7437731199,36.2050525461,67.2225710869,25.3845651547,16.5375302044
18.6134306839,21.3617185484,32.3130248373,61.2640301236,29.3713874818,18.2293299225
18.7794037792,23.4146525719,31.5498023923,62.2189856623,29.6844679865,19.0510818404
19.0570271162,18.4029965449,33.3147310809,63.1345407865,29.1051587659,17.6052513145
20.0164946126,22.0163053172,37.3684501377,58.9650775742,27.5736912573,15.9827920344
20.7334663999,24.9497799137,37.0570218722,64.9479242876,24.9127280699,17.6596978388
19.8663505794,25.642974667,31.7048875506,72.0374683092,26.7900527781,18.1776705265
19.0209683854,23.1579253657,37.7928825342,51.2959917522,24.1398028935,17.1974262966
18.3715269439,22.8808555581,34.1574095858,59.6404319305,25.5984121715,16.2674586013
19.8000857731,24.0813500371,34.9748560525,54.9276320759,25.850599277,18.6571100461
21.2673168758,20.6850909986,32.6114204624,61.3572300588,27.126372833,16.7548273172
20.9548624266,21.0599083166,33.422955249,50.6929111315,28.2756952447,17.3232037508
18.7295704647,26.1835378345,34.4243179025,60.204485188,26.1685221634,16.4989871372
20.9784761809,25.9774441397,32.2977727979,61.2845009851,27.0208398309,16.8193581152
18.1782297198,22.3363298348,35.9189156625,61.0231699565,23.7281153908,16.1907293102
18.5713987935,23.2790960598,34.9746913763,62.1687894843,28.6589948369,18.1039512129
20.085848168,25.4505356031,33.2079451791,56.8464387151,26.1081788253,17.6310527916
19.4833785851,21.5624145384,37.0823236484,61.3337911684,28.313640878,17.4779290025
18.6618486843,22.5024475946,32.4846882476,58.9628888616,25.1867641525,18.0414678745
19.6412277747,26.1498774569,35.9179126667,60.780139228,27.6492628999,17.2684969575
20.9564906388,23.3870734286,30.548459942,57.8122234396,24.4517719121,17.5045314428
20.731091427,23.6122944119,32.7361120667,62.4528227006,27.2873718632,17.2566764205
20.0566223982,21.5049413024,34.1874512405,57.2413072775,25.1756759518,17.0678519311
21.0041393958,22.8910531136,33.5259181126,63.5796099344,27.6145695901,19.9148531263
17.9316423147,22.5474943136,35.7251959933,58.3448266474,27.1827762449,17.3719170783
18.7629744583,25.2453143545,37.0623574973,61.5144146064,28.762969663,15.6607785226
17.6260443687,24.0118035774,32.7531295109,58.905348942,26.6224215155,18.4512305058
19.6833606701,27.1942942228,31.8255690844,67.6567595254,27.8356288962,16.4207650076
18.4009503046,22.8169059762,33.8369700541,64.2770760832,28.1194139494,17.7274786607
19.9193421672,23.6732796897,35.484497415,63.875346313,27.0894249789,15.8460920177
19.364303829,19.822206173,31.6604387453,54.7049412566,29.3641673629,18.658616197
20.567702347,22.2421031955,36.1016964264,61.3701794857,27.9521063765,17.6625948524
19.0802629467,23.6490519491,37.9847024537,60.5874988987,29.0913868668,16.9354581859
21.4029956659,21.6105807396,38.1958495185,55.3669129819,28.9180665963,16.6026038013
19.6360425534,25.1853610144,34.2201064064,58.7426912558,25.3803600216,15.4355141354
20.0882876902,22.6635969879,37.1555008676,66.2046921718,30.3094919128,16.6117847545
19.4511510775,22.7881827974,32.3614882035,61.5787433159,25.9713849795,17.4203404375
19.3705587788,23.0499007363,34.6273793533,60.5092645812,28.4900322296,17.2121551113
20.3295852481,22.1071968805,34.7069660524,66.9188774771,27.06670622,17.4338019912
18.9935513626,21.2054468825,30.9639131012,63.8426772641,28.6285697572,18.3617026891
19.4080576481,23.1290785709,37.8636573107,60.1492115691,24.410609433,16.9633580765
19.2258224518,26.9840486803,34.5132786095,61.1463507607,26.5538046974,15.3133534974
20.2237942155,21.9647381718,35.6051298555,60.9097535288,23.3578631521,17.7918526255
20.8712978849,26.1443116471,36.0516558654,56.2670927375,23.1127569572,17.1430287996
18.9393540953,16.78,37.3005489137,58.1236683808,27.2352527642,18.9154417721
17.9318642748,24.9076170284,33.6783030458,66.5041535298,31.0372193262,20.4436493626
18.113856161,24.2531620355,35.8942098888,66.6863870587,27.3565441777,14.6905302756
15.43,24.6714162833,34.1922135498,59.7986603209,26.3995763771,17.7119209645
18.3809223309,20.8961119924,37.0981688982,69.4462210281,24.3562621056,17.8135984868
18.1884497784,23.9726551246,33.8744701816,57.2045149014,28.3341182682,17.586305962
17.3153277343,22.0561776373,37.084002923,56.1991270364,28.273468844,18.3669782151
19.7384541771,27.1144304384,36.971402925,64.1577063383,25.994109794,18.5550831596
21.5693843827,24.098020258,31.7892342017,59.5455315426,25.6578328154,15.7614406399
19.9674918015,23.4209833223,33.3453588069,64.9722770516,26.5573537401,19.6351513426
19.1427278236,24.707053518,38.4020054847,64.1584995451,27.5048542841,16.2258492004
20.5815215282,23.172032278,36.7469145466,57.8998387766,28.7950430344,18.5600910034
17.5237797945,24.6289432644,32.2514892534,63.6817855484,25.980657912,17.8983603296
21.2526965378,20.9295305221,39.3982490113,65.3031029706,25.7718388553,18.5462613477
18.3165410014,20.92895674,38.3919941101,65.2913541401,25.5430654502,17.4001311888
20.0588408665,21.3043382728,36.942907786,60.1070473627,28.5737920393,17.1922935361
20.0751700054,22.9806856963,33.8325588733,61.332723192,27.0018745135,16.8388381539
20.2476217068,21.8680503512,34.0403944043,63.8610121106,30.0107365457,17.3827451903
20.1354722051,22.1368260837,30.2043248595,59.5163534863,25.4542668455,18.6993888652
19.1677970566,22.734307502,37.7905574114,69.1839936904,28.6271489257,17.3317605386
19.4071420385,25.6624130334,34.4418557028,63.657090204,26.1868742522,18.3705446945
